"LocationLongitude","LocationLatitude","IPAddress","Message","Q1","Q37","Q43","Q44","Q36","Q33","Q42","Q34","Q35","Q25","Q24_1","Q24_2","Q24_3","Q24_4","Q24_5","Q24_6","Q24_7","Q24_8","Q26","Q28","Q29","Q30","Q31","Q32_1","Q32_2","Q32_3","Q32_4","Q32_5","Q32_6","Q32_7","Q32_8","Q33_1","Q33_2","Q33_3","Q33_4","Q33_5","Q33_6","Q33_7","Q33_8","Q41_1","Q41_2","Q41_3","Q41_4","Q41_5","Q41_6","Q41_7","Q41_8","Q41_9","Q42_1","Q40","Q12","Q18","Q16_1","Q16_2","Q16_3","Q16_4","Q16_5","Q16_6","Q16_7","Q16_8","Q17","Q34_1","Q36_1","Q37_1","Q39","Q38","Q40_1","Q40_2","Q40_3","Q40_4","Q40_5","Q40_6","Q40_7","Q40_8","Q40_9","Q40_10","Q21","Q19","Q20","Q13","Q14","Q15","Q23","PassFail"
-95.068603515625,34.0090942382812,"64.19.118.127","No Message Control","I AGREE to participate",1,"A moderate amount","A lot","0",0,"0",0,"0","Moderately likely",1,7,4,2,5,6,8,3,"Moderately more vulnerable","Slightly more vulnerable","No",0,"On gov inv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0","Attended a town hall or city council meeting","0","0","0","0","0","0","0","Disagree","Millard Fillmore",0,"Male","0","0","0","0",0,"0","0","Not Listed","Yes","0",28,"Rural","Visit the area for recreation/tourism","0","0","Camped","Gone ""off-roading""","0","Gone boating (kayaking, canoeing, motorboating...)","Hunted","Fished","Visited a local park","Visited a wildlife refuge or state park","Visited a national park (anywhere in the US)","2 year degree","Employed full time","$100,000 - $149,999","Republican","0","Conservative","Keep the gov out","Pass"
-95.068603515625,34.0090942382812,"64.19.118.127","No Message Control","I AGREE to participate",1,"None at all","None at all","0",0,"0",0,"0","Slightly likely",0,0,0,0,0,0,0,0,"Slightly more vulnerable","Slightly more vulnerable","No",0,"Don’t have good income",0,0,0,0,0,0,0,0,10,10,25,10,15,15,10,5,"0","0","0","Signed a petition","0","0","0","0","0","Strongly disagree","James K. Polk",19,"Female","0","0","American Indian or Alaska Native","0",0,"0","0","0","Yes","McCurtain",19,"Rural","Visit the area for recreation/tourism","0","0","0","0","0","0","0","Fished","0","0","0","High school graduate","Employed full time","Less than $10,000","Democrat","0","Neither/Even Split","If the Kiamichi is important","Pass"
-95.6253967285156,34.2348937988281,"12.251.170.102","Message 1 OKC","I AGREE to participate",1,"None at all","None at all","0",1,"The opposition attorney",0,"0","Extremely likely",2,6,4,1,5,3,7,8,"0","0","0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0",0,"0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Homie bailed before finishing because he got frustrated with the tablet","Pass"
-95.068603515625,34.0090942382812,"64.19.118.127","No Message Control","I AGREE to participate",1,"None at all","None at all","0",0,"0",0,"0","Extremely likely",8,6,1,4,3,2,5,7,"Much more vulnerable","Much more vulnerable","Yes",120,"0",40,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,"0","Attended a town hall or city council meeting","0","0","0","0","0","0","Voted in the last federal election","Somewhat disagree","Zachary Taylor",49,"Female","White","0","0","0",0,"0","0","0","Yes","Choctaw",48,"Rural","Visit the area for recreation/tourism","0","0","0","0","0","0","0","0","Visited a local park","Visited a wildlife refuge or state park","0","2 year degree","Student","Less than $10,000","Independent","0","Conservative","0","Pass"
-95.068603515625,34.0090942382812,"64.19.118.127","Message 2 River","I AGREE to participate",1,"None at all","A little","0",0,"0",1,"An attorney challenging the permit","Extremely likely",1,3,5,4,2,7,6,8,"Moderately more vulnerable","Much more vulnerable","Yes",100,"0",25,50,5,10,10,0,0,0,0,0,0,0,0,0,0,0,"0","Attended a town hall or city council meeting","0","Signed a petition","Joined and/or contribute to a community-lead group (via social media or in-person)","Called or written to a representative (local, state, or national)","Served on a committee or board","0","Voted in the last federal election","Somewhat agree","Zachary Taylor",69,"Female","White","0","0","0",0,"0","0","0","Yes","Choctaw",38,"Rural","Resident near the river","0","0","0","0","0","0","0","0","Visited a local park","Visited a wildlife refuge or state park","Visited a national park (anywhere in the US)","Professional degree","Employed part time","$40,000 - $49,999","Republican","0","&nbsp;","The engagement of the populous in the question of water allocation","Pass"
-95.068603515625,34.0090942382812,"64.19.118.127","Message 1 OKC","I AGREE to participate",1,"A little","A little","0",1,"Out of state lobby representative",0,"0","Extremely likely",1,8,6,7,2,3,4,5,"Much more vulnerable","About the same","No",0,"I’m on a fixed income and unable to spend anymore money.",0,0,0,0,0,0,0,0,20,20,20,20,20,0,0,0,"0","0","0","0","0","0","0","0","Voted in the last federal election","Strongly disagree","Zachary Taylor",82,"Male","White","0","0","0",0,"0","0","0","Yes","Choctaw",70,"Rural","Visit the area for recreation/tourism","0","0","0","0","0","0","0","0","Visited a local park","Visited a wildlife refuge or state park","0","High school graduate","Retired","$30,000 - $39,999","Independent","0","Conservative","It is seeing what political affiliations and socioeconomic bracket people in this area are in and what their feelings are about the ecology in the area.","Pass"
-95.068603515625,34.0090942382812,"64.19.118.127","No Message Control","I AGREE to participate",1,"None at all","None at all","0",0,"0",0,"0","Slightly likely",3,8,1,2,4,5,6,7,"Moderately less vulnerable","Moderately less vulnerable","No",0,"Disregard this survey pls",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0","0","0","0","0","0","0","Volunteered to register voters or work at a polling place","0","Somewhat agree","Millard Fillmore",69,"Non-Binary","White","0","0","0",0,"0","0","0","Yes","Caddo",0,"Suburban","Oklahoma City metro area resident","0","Hiked","0","0","0","0","0","0","0","0","0","Professional degree","Student","$90,000 - $99,999","Republican","0","Neither/Even Split","Steve bitter says to disregard this one","Pass"
-95.068603515625,34.0090942382812,"64.19.118.127","Message 1 OKC","I AGREE to participate",1,"A moderate amount","A moderate amount","A moderate amount",1,"An attorney for the city",0,"0","Slightly unlikely",6,2,5,7,1,3,4,8,"Slightly more vulnerable","Slightly more vulnerable","No",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"0","0","0","Signed a petition","0","0","0","0","0","Somewhat agree","Millard Fillmore",12,"Male","White","0","0","0",0,"0","0","0","Yes","Choctaw",5,"Rural","Professional expertise with watershed and related issues","0","0","0","Gone ""off-roading""","0","0","0","0","0","0","0","2 year degree","Unemployed not looking for work","$70,000 - $79,999","Democrat","0","&nbsp;","Ignore this survey - nu perera","Fail"
-95.068603515625,34.0090942382812,"64.19.118.127","No Message Control","I AGREE to participate",1,"A moderate amount","A lot","0",0,"0",0,"0","Moderately likely",4,6,1,5,7,2,8,3,"About the same","Moderately more vulnerable","No",0,"Low income",0,0,0,0,0,0,0,0,10,10,10,20,10,10,20,10,"0","0","0","Signed a petition","0","0","0","0","0","Agree","Millard Fillmore",57,"Female","White","0","0","0",0,"0","0","0","Yes","Choctaw",1,"Rural","Resident near the river","0","Hiked","Camped","0","0","Gone boating (kayaking, canoeing, motorboating...)","0","Fished","Visited a local park","Visited a wildlife refuge or state park","Visited a national park (anywhere in the US)","Some college","Employed full time","$20,000 - $29,999","Republican","0","Neither/Even Split","Happy that the University of Oklahoma takes the time to do this research.","Pass"
-97.6026000976562,30.6567993164062,"174.207.0.169","Message 2 River","I AGREE to participate",1,"A great deal","A little","0",0,"0",1,"An attorney challenging the permit","Extremely likely",6,8,1,4,7,2,3,5,"About the same","About the same","No",0,"The river runs through my property. I take care of what I have without help from agencies. I would feel as if I’m paying for something I already own. That’s why okc has zero rights to our water. It’s belogs to se Oklahoma",0,0,0,0,0,0,0,0,20,5,20,30,10,10,5,0,"Donated time or money to a political campaign","Attended a town hall or city council meeting","0","Signed a petition","0","Called or written to a representative (local, state, or national)","0","0","Voted in the last federal election","Strongly agree","Millard Fillmore",36,"Male","White","0","American Indian or Alaska Native","0",0,"0","0","0","Yes","Le Flore",30,"Rural","Resident near the river","0","Hiked","Camped","Gone ""off-roading""","0","Gone boating (kayaking, canoeing, motorboating...)","Hunted","Fished","Visited a local park","Visited a wildlife refuge or state park","0","2 year degree","Employed full time","More than $150,000","Republican","0","Conservative","It’s seems the researchers are going to conclude how people view the agencies listed earlier, based off of demographics, education, financials, age, and political affiliation. This river runs through the middle of my property. I fished and swam in it as a kid and now my kids do the same. It seems taking from se Oklahoma is becoming a common practice with people outside our communities. If the board owns the water then it seems only fair the residents that live here should be compensated for floods, livestock lost, etc. At minimum okc should reach an agreement with those along the river to purchase the water. Taking a resource from an area and giving nothing back is almost stealing. It’s literally resource redistribution.","Pass"
-89.4992980957031,43.0321044921875,"166.223.230.73","No Message Control","I AGREE to participate",1,"A moderate amount","A little","0",0,"0",0,"0","Extremely unlikely",2,6,3,1,8,5,7,4,"Much more vulnerable","Much more vulnerable","Yes",25,"0",3,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","Neither agree nor disagree","Zachary Taylor",47,"Female","White","0","0","0",0,"0","0","0","Yes","Pushmataha",43,"Rural","Resident near the river","0","Hiked","Camped","0","0","0","0","0","Visited a local park","Visited a wildlife refuge or state park","Visited a national park (anywhere in the US)","4 year degree","Employed full time","$30,000 - $39,999","Independent","0","Neither/Even Split","0","Pass"
-95.068603515625,34.0090942382812,"107.152.51.68","No Message Control","I AGREE to participate",1,"A moderate amount","A little","0",0,"0",0,"0","Extremely likely",1,3,2,5,7,4,8,6,"Much more vulnerable","Much more vulnerable","Yes",50,"0",10,5,5,5,5,10,5,5,0,0,0,0,0,0,0,0,"0","0","0","Signed a petition","Joined and/or contribute to a community-lead group (via social media or in-person)","Called or written to a representative (local, state, or national)","0","0","Voted in the last federal election","Somewhat agree","Zachary Taylor",38,"Female","0","0","American Indian or Alaska Native","0",0,"0","0","0","Yes","Pushmataha",38,"Rural","Resident near the river","0","Hiked","Camped","Gone ""off-roading""","0","Gone boating (kayaking, canoeing, motorboating...)","0","Fished","Visited a local park","Visited a wildlife refuge or state park","Visited a national park (anywhere in the US)","4 year degree","Employed full time","$40,000 - $49,999","Republican","0","Conservative","I think if we do not save our river for southeast Oklahoma residents, we will not only be the poorest county in Oklahoma, but will also hurt for many things. We will need alternate sources for rural water, recreation on Kiamichi River will die, Hugo lake will dry up, Red river will hurt. It will effect numerous residents and all wildlife. I think it is selfish and no one is entitled to the water except those in it's path! Reversion will be detrimental to us!!!","Pass"
-95.379997253418,34.5906066894531,"216.198.189.186","Message 2 River","I AGREE to participate",1,"A great deal","A moderate amount","0",0,"0",1,"An attorney challenging the permit","Extremely likely",3,2,5,1,6,7,4,8,"About the same","Slightly less vulnerable","No",0,"I am not convinced that these such organizations are that effective at protecting the interests of Kiamichi River, given the enormous influence that the Choctaw and Chickasaw Nations have in this matter, as well as public-funded agencies.",0,0,0,0,0,0,0,0,20,10,15,25,10,10,5,5,"0","0","Attended a rally/demonstration/march","0","0","0","Served on a committee or board","0","Voted in the last federal election","Agree","Millard Fillmore",63,"Male","White","0","0","0",0,"0","0","0","Yes","Pushmataha",62,"Rural","Resident near the river","0","Hiked","0","Gone ""off-roading""","0","Gone boating (kayaking, canoeing, motorboating...)","Hunted","Fished","Visited a local park","Visited a wildlife refuge or state park","0","Professional degree","Retired","0","Republican","0","Conservative","I am glad to have someone doing this type of research. My hope is that this will be used to facilitate open and fair-minded discussion about the best-use plan for the Kiamichi.","Pass"
-97.4788970947266,35.335205078125,"156.110.24.6","No Message Control","I AGREE to participate",1,"None at all","None at all","0",0,"0",0,"0","Neither likely nor unlikely",0,0,0,0,0,0,0,0,"Slightly more vulnerable","Slightly more vulnerable","Yes",5,"0",0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,"0","0","0","Signed a petition","Joined and/or contribute to a community-lead group (via social media or in-person)","0","0","0","Voted in the last federal election","Strongly agree","Millard Fillmore",42,"Female","White","0","0","0",0,"0","0","0","Yes","Cleveland",37,"Rural","No Relationship","0","0","0","0","0","0","0","0","Visited a local park","0","0","Some college","Employed full time","$10,000 - $19,999","Republican","0","Conservative","I believe this study is researching ways to improve the Kiamanchi River and it's eco system.","Pass"
